# table produced by DamageProfiler
# using mapped file RmA040.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA040.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03204272363150868
2	0.028189910979228485
3	0.013140604467805518
4	0.01227830832196453
5	0.009873060648801129
6	0.0053404539385847796
7	0.003931847968545216
8	0.009817671809256662
9	0.007905138339920948
10	0.0014064697609001407
11	0.005479452054794521
12	0.002564102564102564
13	0.006711409395973154
14	0.005201560468140442
15	0.006640106241699867
16	0.002844950213371266
17	0.003942181340341655
18	0.0025477707006369425
19	0.006702412868632708
20	0.007772020725388601
21	0.005188067444876783
22	0.0
23	0.005442176870748299
24	0.004103967168262654
25	0.0025673940949935813
