# table produced by DamageProfiler
# using mapped file ToA007.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA007.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0
2	0.05405405405405406
3	0.0
4	0.02127659574468085
5	0.05714285714285714
6	0.0
7	0.0
8	0.0
9	0.06521739130434782
10	0.0196078431372549
11	0.047619047619047616
12	0.024390243902439025
13	0.0
14	0.044444444444444446
15	0.043478260869565216
16	0.024390243902439025
17	0.04878048780487805
18	0.0
19	0.0
20	0.0
21	0.022727272727272728
22	0.020833333333333332
23	0.0
24	0.046511627906976744
25	0.030303030303030304
