# table produced by DamageProfiler
# using mapped file PcA015.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA015.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.045432898371273456
2	0.02572742832691485
3	0.020703318474492322
4	0.0188800792864222
5	0.017740107426206082
6	0.01714511586540837
7	0.01781656682503615
8	0.018327605956471937
9	0.019533678756476686
10	0.018637367150998615
11	0.017195029165609943
12	0.01851664984863774
13	0.017607063121574996
14	0.01753048780487805
15	0.018822707074741624
16	0.014588522340263305
17	0.01922979606295228
18	0.01924040485018539
19	0.018849952373790543
20	0.017544749252066325
21	0.01681056373793804
22	0.016884697292363856
23	0.017865369848988993
24	0.017076365101752974
25	0.015815519616346106
