# table produced by DamageProfiler
# using mapped file RmA043.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA043.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.023878437047756874
2	0.010303030303030303
3	0.008629989212513484
4	0.002594706798131811
5	0.004665629860031105
6	0.0014691478942213516
7	0.002387774594078319
8	0.0023934897079942556
9	0.001775410563692854
10	0.00229147571035747
11	0.0037002775208140612
12	0.0018535681186283596
13	0.002321262766945218
14	0.0036798528058877645
15	0.0018315018315018315
16	0.002216312056737589
17	0.002707581227436823
18	0.0009416195856873823
19	0.0009276437847866419
20	0.0027223230490018148
21	0.0013966480446927375
22	0.0033034450212364322
23	0.0018298261665141812
24	0.0054694621695533276
25	0.00044169611307420494
