# table produced by DamageProfiler
# using mapped file RmA043.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA043.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.05415002219263205
2	0.01415836392239119
3	0.007048872180451127
4	0.004995458673932788
5	0.008767881864328565
6	0.004893238434163701
7	0.003148897885739991
8	0.005142589995324918
9	0.005087881591119334
10	0.004966139954853273
11	0.006200177147918512
12	0.0036036036036036037
13	0.004102096627164996
14	0.002208480565371025
15	0.003131991051454139
16	0.0026536930561698365
17	0.0022851919561243145
18	0.003942181340341655
19	0.0031774852473899226
20	0.003109729009329187
21	0.0013501350135013501
22	0.003683241252302026
23	0.002717391304347826
24	0.0017985611510791368
25	0.0037400654511453952
