# table produced by DamageProfiler
# using mapped file ScA047.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA047.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.008073138606957466
2	0.00805231935802435
3	0.005469291427072993
4	0.00481441702467779
5	0.0042371313325685524
6	0.004131061851510608
7	0.003965031290307171
8	0.0035259468204256023
9	0.0036963119545578007
10	0.003664408619916444
11	0.0035918733864631273
12	0.003585157799925824
13	0.0035363993995241286
14	0.003840941237741834
15	0.0037336024217961656
16	0.0038894865641292396
17	0.0036742518371259184
18	0.003511650416676503
19	0.003943109949820363
20	0.003487353164077302
21	0.0034519321394910463
22	0.003509454884335445
23	0.003951685935055923
24	0.003556099829848866
25	0.003665090599395025
