# table produced by DamageProfiler
# using mapped file ScA047.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA047.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.014649874491474075
2	0.010557373466327503
3	0.0073950740342690405
4	0.006134408663567095
5	0.005521441027942354
6	0.005142311794756638
7	0.00479790056194198
8	0.0050275818727742476
9	0.004788391496095977
10	0.004698760449697319
11	0.004602570340899333
12	0.005029063703352897
13	0.004878792498856533
14	0.0045948912957367105
15	0.004515480430078211
16	0.004672711252593582
17	0.004666194188518781
18	0.00454383816033822
19	0.004929308586114736
20	0.005019801587526416
21	0.005032530093169814
22	0.004887974446124291
23	0.004750242910148815
24	0.004912021376389323
25	0.005002823714639392
