# table produced by DamageProfiler
# using mapped file RxA009.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RxA009.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04910037748326124
2	0.033106398361248346
3	0.02525378945904603
4	0.02255410777385159
5	0.022302138217501603
6	0.021582337719539723
7	0.021711546595234738
8	0.021944022688858967
9	0.02270069870240981
10	0.021913202063089506
11	0.02199632923902301
12	0.02094802518280116
13	0.021387819341783538
14	0.02075705514560919
15	0.020813943650054997
16	0.020572100313479624
17	0.02076699822480205
18	0.020162637852289184
19	0.020260613703236653
20	0.021595563853205896
21	0.0199920935223358
22	0.021043129954021043
23	0.020854642573019663
24	0.021187407322915477
25	0.020532517038234954
