# table produced by DamageProfiler
# using mapped file PaA021.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA021.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.250384024577573
2	0.028680688336520075
3	0.011705685618729096
4	0.01620745542949757
5	0.0062402496099844
6	0.007911392405063292
7	0.013745704467353952
8	0.003169572107765452
9	0.003372681281618887
10	0.011904761904761904
11	0.008460236886632826
12	0.022071307300509338
13	0.003424657534246575
14	0.00794912559618442
15	0.008
16	0.0
17	0.009917355371900827
18	0.0065040650406504065
19	0.0064516129032258064
20	0.009983361064891847
21	0.011456628477905073
22	0.007911392405063292
23	0.008375209380234505
24	0.004942339373970346
25	0.01056338028169014
