# table produced by DamageProfiler
# using mapped file PaA020.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA020.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.22245762711864406
2	0.020930232558139535
3	0.02208835341365462
4	0.012958963282937365
5	0.004016064257028112
6	0.0039603960396039604
7	0.008213552361396304
8	0.007042253521126761
9	0.012072434607645875
10	0.0020491803278688526
11	0.007575757575757576
12	0.011695906432748537
13	0.006493506493506494
14	0.016
15	0.007889546351084813
16	0.0078125
17	0.007858546168958742
18	0.003992015968063872
19	0.004024144869215292
20	0.00847457627118644
21	0.004329004329004329
22	0.008695652173913044
23	0.014344262295081968
24	0.013071895424836602
25	0.015151515151515152
