# table produced by DamageProfiler
# using mapped file RmA004.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA004.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07091131383428947
2	0.01795621910622415
3	0.010557108496392121
4	0.006601220740453106
5	0.005537220388705537
6	0.003934646481610326
7	0.004455658809772909
8	0.0039067778910770665
9	0.0037369481590034804
10	0.0032867116090492528
11	0.003341145363860345
12	0.002993438383064323
13	0.0031185785084008218
14	0.0029646522234891676
15	0.0030545872713551585
16	0.0028788838053826764
17	0.003064070186357706
18	0.0031872605078129665
19	0.002948361553365344
20	0.003295249549007817
21	0.0031335636840223997
22	0.0029761184640325197
23	0.003260672664694161
24	0.0032161699872316845
25	0.0031272348213961043
