# table produced by DamageProfiler
# using mapped file PcA025.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA025.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07548273844353423
2	0.026064844246662427
3	0.018044237485448197
4	0.014819205690574985
5	0.018607442977190875
6	0.021984551396316103
7	0.015413070283600493
8	0.01918158567774936
9	0.016244314489928524
10	0.017665615141955835
11	0.012476606363069246
12	0.017890191239975324
13	0.017777777777777778
14	0.0075046904315197
15	0.018637532133676093
16	0.011124845488257108
17	0.014906832298136646
18	0.01843884449907806
19	0.02052597819114817
20	0.022151898734177215
21	0.020820575627679118
22	0.015489467162329617
23	0.018412698412698412
24	0.014339152119700748
25	0.024286581663630843
