# table produced by DamageProfiler
# using mapped file PaA033.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA033.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.014705882352941176
2	0.022222222222222223
3	0.010050251256281407
4	0.011049723756906077
5	0.032432432432432434
6	0.01694915254237288
7	0.02185792349726776
8	0.03614457831325301
9	0.016304347826086956
10	0.016304347826086956
11	0.027777777777777776
12	0.016304347826086956
13	0.011235955056179775
14	0.0335195530726257
15	0.02717391304347826
16	0.03164556962025317
17	0.011111111111111112
18	0.024271844660194174
19	0.03314917127071823
20	0.03763440860215054
21	0.0058823529411764705
22	0.022727272727272728
23	0.03571428571428571
24	0.03488372093023256
25	0.016042780748663103
