# table produced by DamageProfiler
# using mapped file PaA015.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA015.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.2689419795221843
2	0.061815336463223784
3	0.02529960053262317
4	0.011583011583011582
5	0.017663043478260868
6	0.011734028683181226
7	0.010774410774410775
8	0.013680781758957655
9	0.008469055374592834
10	0.015121630506245891
11	0.0071567989590110605
12	0.010169491525423728
13	0.007241606319947334
14	0.01098901098901099
15	0.008666666666666666
16	0.013662979830839297
17	0.011432414256893073
18	0.014854827819041188
19	0.009966777408637873
20	0.011596180081855388
21	0.011325782811459028
22	0.007889546351084813
23	0.007482993197278911
24	0.008316008316008316
25	0.0059210526315789476
