# table produced by DamageProfiler
# using mapped file RmA041.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA041.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03464203233256351
2	0.014824797843665768
3	0.008985879332477536
4	0.007471980074719801
5	0.012239902080783354
6	0.0037688442211055275
7	0.006527415143603133
8	0.008141112618724558
9	0.006993006993006993
10	0.0050062578222778474
11	0.002512562814070352
12	0.01
13	0.00788436268068331
14	0.0026954177897574125
15	0.002484472049689441
16	0.003694581280788177
17	0.0072992700729927005
18	0.0012642225031605564
19	0.009055627425614488
20	0.006587615283267457
21	0.009186351706036745
22	0.002688172043010753
23	0.004120879120879121
24	0.005194805194805195
25	0.006693440428380187
