# table produced by DamageProfiler
# using mapped file RmA041.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA041.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.010101010101010102
2	0.012461059190031152
3	0.004601226993865031
4	0.004524886877828055
5	0.0107095046854083
6	0.0
7	0.004178272980501393
8	0.004137931034482759
9	0.008141112618724558
10	0.002564102564102564
11	0.00648508430609598
12	0.00425531914893617
13	0.0012970168612191958
14	0.005249343832020997
15	0.0026666666666666666
16	0.0
17	0.0027397260273972603
18	0.005376344086021506
19	0.001349527665317139
20	0.0013245033112582781
21	0.00410958904109589
22	0.002607561929595828
23	0.004037685060565276
24	0.0
25	0.0026455026455026454
