# table produced by DamageProfiler
# using mapped file ToA031.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA031.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.09569855861990693
2	0.01671615271316017
3	0.008843268851164626
4	0.006160081866886049
5	0.0048543689320388345
6	0.003872692602567379
7	0.0039230599867896955
8	0.003559158145946057
9	0.004006705098327814
10	0.0034355233110361133
11	0.003209757663296421
12	0.0032975109751494807
13	0.0034939903366210117
14	0.003520205982338624
15	0.0036330245927818586
16	0.003187504980476532
17	0.0034225326741788922
18	0.003329412468350645
19	0.0032105949633791514
20	0.0035652051995914034
21	0.002997182648310588
22	0.002740004059265273
23	0.0037178476894788952
24	0.003897369275738876
25	0.003527192190960545
