# table produced by DamageProfiler
# using mapped file RxA005.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RxA005.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.08620689655172414
2	0.0
3	0.018867924528301886
4	0.0425531914893617
5	0.023809523809523808
6	0.03125
7	0.0
8	0.043478260869565216
9	0.0425531914893617
10	0.021739130434782608
11	0.017857142857142856
12	0.0
13	0.0625
14	0.0
15	0.0
16	0.06521739130434782
17	0.03636363636363636
18	0.03636363636363636
19	0.04
20	0.021739130434782608
21	0.03773584905660377
22	0.0
23	0.0
24	0.02857142857142857
25	0.0
