# table produced by DamageProfiler
# using mapped file PcA023.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA023.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04176334106728538
2	0.02932551319648094
3	0.014778325123152709
4	0.024691358024691357
5	0.02459016393442623
6	0.02849740932642487
7	0.031331592689295036
8	0.01912568306010929
9	0.021052631578947368
10	0.021447721179624665
11	0.015748031496062992
12	0.03970223325062035
13	0.008130081300813009
14	0.01643835616438356
15	0.0026595744680851063
16	0.008130081300813009
17	0.02284263959390863
18	0.023872679045092837
19	0.02313624678663239
20	0.027777777777777776
21	0.02881844380403458
22	0.022284122562674095
23	0.03324808184143223
24	0.025510204081632654
25	0.013157894736842105
