# table produced by DamageProfiler
# using mapped file PcA023.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA023.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.07792207792207792
2	0.05426356589147287
3	0.039285714285714285
4	0.016286644951140065
5	0.027303754266211604
6	0.028985507246376812
7	0.030726256983240222
8	0.02694610778443114
9	0.029649595687331536
10	0.017699115044247787
11	0.018072289156626505
12	0.019178082191780823
13	0.03823529411764706
14	0.02997275204359673
15	0.030303030303030304
16	0.013888888888888888
17	0.008571428571428572
18	0.03021978021978022
19	0.023809523809523808
20	0.013262599469496022
21	0.02318840579710145
22	0.01977401129943503
23	0.022988505747126436
24	0.02857142857142857
25	0.023746701846965697
