# table produced by DamageProfiler
# using mapped file RmA037.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA037.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.02398365239836524
2	0.013807880014284013
3	0.008441072764184208
4	0.004999468141687054
5	0.0045686357841053975
6	0.003970383088314197
7	0.004381746286202842
8	0.0033003300330033004
9	0.0041965764770844835
10	0.004570682337577538
11	0.0034228259706920528
12	0.003645453598583481
13	0.0030933333333333334
14	0.0031962497336458554
15	0.0033687756605958524
16	0.003905826190734512
17	0.004210299039188168
18	0.003976356797420742
19	0.003328322954691862
20	0.003309844117019005
21	0.00411790203727785
22	0.003585397653194263
23	0.003471845502875122
24	0.0033578856152512997
25	0.0037602062741727547
