# table produced by DamageProfiler
# using mapped file RmA037.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA037.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.014598540145985401
2	0.0083310937919914
3	0.006157189424121695
4	0.004168155293557223
5	0.0033429394812680116
6	0.0028290143713930065
7	0.002340615247436469
8	0.0028387378534774537
9	0.001863422119916694
10	0.0016613135452431056
11	0.0019047619047619048
12	0.0013366005791935842
13	0.002015677491601344
14	0.0017480607451108925
15	0.0016545334215751159
16	0.0010997470581766194
17	0.0016640781007321943
18	0.002636493463693288
19	0.0016746678575415876
20	0.0014251260688445517
21	0.002738825591586328
22	0.002348467904271975
23	0.0014226307725979427
24	0.0016585581601061478
25	0.0013204225352112676
