# table produced by DamageProfiler
# using mapped file ScA044.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA044.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Std: strand of reads
Std	Length	Occurrences
+	30	412
+	31	392
+	32	378
+	33	358
+	34	360
+	35	357
+	36	348
+	37	369
+	38	379
+	39	342
+	40	377
+	41	362
+	42	379
+	43	366
+	44	325
+	45	347
+	46	326
+	47	282
+	48	304
+	49	255
+	50	281
+	51	299
+	52	248
+	53	260
+	54	253
+	55	196
+	56	235
+	57	220
+	58	189
+	59	198
+	60	168
+	61	178
+	62	163
+	63	151
+	64	165
+	65	148
+	66	136
+	67	143
+	68	152
+	69	123
+	70	101
+	71	112
+	72	111
+	73	87
+	74	91
+	75	86
+	76	68
+	77	90
+	78	74
+	79	72
+	80	68
+	81	79
+	82	67
+	83	56
+	84	51
+	85	73
+	86	53
+	87	43
+	88	43
+	89	46
+	90	35
+	91	43
-	30	420
-	31	357
-	32	370
-	33	348
-	34	339
-	35	366
-	36	351
-	37	389
-	38	354
-	39	415
-	40	349
-	41	361
-	42	335
-	43	338
-	44	354
-	45	332
-	46	336
-	47	295
-	48	329
-	49	283
-	50	277
-	51	296
-	52	271
-	53	228
-	54	249
-	55	239
-	56	201
-	57	205
-	58	188
-	59	216
-	60	168
-	61	156
-	62	158
-	63	125
-	64	159
-	65	135
-	66	134
-	67	132
-	68	138
-	69	123
-	70	105
-	71	95
-	72	80
-	73	112
-	74	107
-	75	86
-	76	81
-	77	75
-	78	82
-	79	77
-	80	72
-	81	72
-	82	68
-	83	53
-	84	66
-	85	56
-	86	55
-	87	44
-	88	41
-	89	48
-	90	59
-	91	50
