# table produced by DamageProfiler
# using mapped file ScA044.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA044.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03986710963455149
2	0.017984782107447545
3	0.013793103448275862
4	0.008967674661105318
5	0.006954689146469968
6	0.00718816067653277
7	0.006997324552377032
8	0.0071567989590110605
9	0.00619525742362743
10	0.005411030176899064
11	0.004106776180698152
12	0.005277044854881266
13	0.0034743511138360926
14	0.004243281471004243
15	0.0046795523906408955
16	0.005313713468219906
17	0.008176614881439084
18	0.005912334352701326
19	0.005180273518441774
20	0.005371900826446281
21	0.0045388900350732415
22	0.005363036303630363
23	0.005890717042453788
24	0.006109979633401222
25	0.005355303810504634
