# table produced by DamageProfiler
# using mapped file ScA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.1184573002754821
2	0.01532567049808429
3	0.011313639220615965
4	0.003761755485893417
5	0.0043859649122807015
6	0.009380863039399626
7	0.005795235028976175
8	0.008807588075880758
9	0.0046204620462046205
10	0.005851755526657998
11	0.003861003861003861
12	0.00648508430609598
13	0.005552128315854411
14	0.005144694533762058
15	0.0043076923076923075
16	0.0025657472738935213
17	0.00726552179656539
18	0.003848620910840282
19	0.010329244673983214
20	0.0064061499039077515
21	0.008217446270543615
22	0.0045045045045045045
23	0.006570302233902759
24	0.006587615283267457
25	0.0051513200257566
