# table produced by DamageProfiler
# using mapped file PaA014.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA014.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.13416815742397137
2	0.020774845592363842
3	0.01566324033284386
4	0.011881188118811881
5	0.0074091778202676865
6	0.010488676996424315
7	0.007380952380952381
8	0.007329587099926704
9	0.009724857685009488
10	0.010353960992053936
11	0.009373571101966164
12	0.006780453588964227
13	0.007875839703497799
14	0.008454673555659934
15	0.007307873644507308
16	0.007103574702108158
17	0.006893382352941176
18	0.004628558204119417
19	0.0067052023121387284
20	0.0065116279069767444
21	0.004912280701754386
22	0.010392064241851677
23	0.00906765868402697
24	0.009665252239509665
25	0.007718282682103232
