# table produced by DamageProfiler
# using mapped file PcA016.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA016.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04746136865342163
2	0.038314176245210725
3	0.025059665871121718
4	0.02304147465437788
5	0.01650943396226415
6	0.019122609673790775
7	0.02395964691046658
8	0.018541409147095178
9	0.008403361344537815
10	0.018583042973286876
11	0.021479713603818614
12	0.012415349887133182
13	0.02338530066815145
14	0.01384083044982699
15	0.02603550295857988
16	0.0176678445229682
17	0.01643192488262911
18	0.024504084014002333
19	0.017421602787456445
20	0.021176470588235293
21	0.01627906976744186
22	0.016317016317016316
23	0.023086269744835967
24	0.02097902097902098
25	0.019024970273483946
