# table produced by DamageProfiler
# using mapped file RmA003.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA003.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07736059019906855
2	0.019488222335197425
3	0.01073237398504703
4	0.007817131001778305
5	0.005834262356001487
6	0.005032585083272991
7	0.0039845006579909345
8	0.0042817067769083126
9	0.0036281012936563196
10	0.003670725059058695
11	0.004045484364749617
12	0.0036517463301757175
13	0.0031616818693898318
14	0.002936378466557912
15	0.003394359585454808
16	0.0032064128256513026
17	0.003178846223313947
18	0.0030526126773208835
19	0.0032191557854378415
20	0.0034522857765826006
21	0.0033910533910533913
22	0.003310543360921195
23	0.003477178726986567
24	0.003911962562152677
25	0.00330724286186749
