# table produced by DamageProfiler
# using mapped file ScA045.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA045.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.00885843222463647
2	0.0067161046592976075
3	0.006166375799883653
4	0.006140821558457044
5	0.004934014980382832
6	0.004778554778554779
7	0.004422745548535324
8	0.004402012348502173
9	0.00346709105376833
10	0.0034513975330994684
11	0.0040898649784301645
12	0.0034183244606332307
13	0.0036117381489841984
14	0.003215434083601286
15	0.003902547806210626
16	0.0031314656377565285
17	0.003971856559237404
18	0.004200504060487258
19	0.004582285554624197
20	0.0038275357424293593
21	0.0043461302724689364
22	0.003978705519753432
23	0.004044489383215369
24	0.0038620844061345574
25	0.0034864416159380188
