# table produced by DamageProfiler
# using mapped file PaA022.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA022.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.21062271062271062
2	0.026078234704112337
3	0.013888888888888888
4	0.010194624652455977
5	0.011342155009451797
6	0.012037037037037037
7	0.007246376811594203
8	0.0058997050147492625
9	0.005484460694698354
10	0.0055658627087198514
11	0.006404391582799634
12	0.00945179584120983
13	0.003693444136657433
14	0.008325624421831638
15	0.007220216606498195
16	0.003626473254759746
17	0.011029411764705883
18	0.004608294930875576
19	0.008704061895551257
20	0.005905511811023622
21	0.0074418604651162795
22	0.009345794392523364
23	0.006329113924050633
24	0.004784688995215311
25	0.002785515320334262
