# table produced by DamageProfiler
# using mapped file PaA026.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA026.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0472972972972973
2	0.023076923076923078
3	0.01694915254237288
4	0.03125
5	0.03418803418803419
6	0.017391304347826087
7	0.015503875968992248
8	0.008
9	0.008333333333333333
10	0.022727272727272728
11	0.02459016393442623
12	0.00847457627118644
13	0.015267175572519083
14	0.0
15	0.015037593984962405
16	0.018018018018018018
17	0.0
18	0.015037593984962405
19	0.0072992700729927005
20	0.014705882352941176
21	0.008403361344537815
22	0.0
23	0.0
24	0.016260162601626018
25	0.02112676056338028
