# table produced by DamageProfiler
# using mapped file RmA059.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA059.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0498220640569395
2	0.012145748987854251
3	0.019762845849802372
4	0.0
5	0.007575757575757576
6	0.012396694214876033
7	0.0038910505836575876
8	0.011363636363636364
9	0.011627906976744186
10	0.007547169811320755
11	0.00904977375565611
12	0.01171875
13	0.0
14	0.0
15	0.011235955056179775
16	0.00796812749003984
17	0.011904761904761904
18	0.0
19	0.007936507936507936
20	0.021367521367521368
21	0.008298755186721992
22	0.015873015873015872
23	0.008032128514056224
24	0.012
25	0.004032258064516129
