# table produced by DamageProfiler
# using mapped file RmA059.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA059.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.028409090909090908
2	0.01507537688442211
3	0.014778325123152709
4	0.004807692307692308
5	0.0051813471502590676
6	0.003952569169960474
7	0.0
8	0.00749063670411985
9	0.008888888888888889
10	0.004672897196261682
11	0.0038461538461538464
12	0.01646090534979424
13	0.009302325581395349
14	0.0
15	0.01680672268907563
16	0.00398406374501992
17	0.008733624454148471
18	0.004310344827586207
19	0.012145748987854251
20	0.007936507936507936
21	0.0
22	0.0
23	0.004273504273504274
24	0.007722007722007722
25	0.0041841004184100415
