# table produced by DamageProfiler
# using mapped file RxA007.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RxA007.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.04358703725421211
2	0.03347851711299898
3	0.022025361763051594
4	0.01954537409289742
5	0.019454543085362836
6	0.019339560584133667
7	0.018092761519516793
8	0.0197366570070056
9	0.018595857554038038
10	0.020172212243035954
11	0.017850945989089546
12	0.01802792588364679
13	0.018669518954284682
14	0.018565109206524745
15	0.01810926949048496
16	0.017789772257869083
17	0.017306048153561876
18	0.01765394457450863
19	0.01757416241706421
20	0.016808226532494527
21	0.016834924215332985
22	0.017774824535902654
23	0.017551924443144303
24	0.01781895937277263
25	0.017471477287079526
