# table produced by DamageProfiler
# using mapped file ScA035.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA035.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.06944444444444445
2	0.0
3	0.04597701149425287
4	0.0
5	0.02531645569620253
6	0.024096385542168676
7	0.023809523809523808
8	0.011111111111111112
9	0.034482758620689655
10	0.0
11	0.012345679012345678
12	0.02564102564102564
13	0.00980392156862745
14	0.021739130434782608
15	0.031578947368421054
16	0.012048192771084338
17	0.0
18	0.01020408163265306
19	0.011235955056179775
20	0.011111111111111112
21	0.02
22	0.045454545454545456
23	0.03125
24	0.011235955056179775
25	0.025210084033613446
