# table produced by DamageProfiler
# using mapped file RmA060.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA060.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.06140350877192982
2	0.017605633802816902
3	0.0059271803556308214
4	0.007666098807495741
5	0.005852842809364548
6	0.0016680567139282735
7	0.0017211703958691911
8	0.005089058524173028
9	0.0069504778453518675
10	0.0024937655860349127
11	0.0033927056827820186
12	0.0017301038062283738
13	0.0
14	0.003389830508474576
15	0.0008149959250203749
16	0.0016129032258064516
17	0.004173622704507512
18	0.0033112582781456954
19	0.0025041736227045075
20	0.003427592116538132
21	0.003424657534246575
22	0.0025795356835769563
23	0.0025041736227045075
24	0.004310344827586207
25	0.004048582995951417
