# table produced by DamageProfiler
# using mapped file PaA023.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA023.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.040983606557377046
2	0.04672897196261682
3	0.007575757575757576
4	0.022727272727272728
5	0.015384615384615385
6	0.028985507246376812
7	0.023076923076923078
8	0.03278688524590164
9	0.006896551724137931
10	0.0136986301369863
11	0.0
12	0.023076923076923078
13	0.014388489208633094
14	0.016260162601626018
15	0.008264462809917356
16	0.022556390977443608
17	0.014184397163120567
18	0.014925373134328358
19	0.014285714285714285
20	0.0
21	0.0
22	0.014285714285714285
23	0.026785714285714284
24	0.03870967741935484
25	0.02027027027027027
