# table produced by DamageProfiler
# using mapped file ToA006.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA006.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.031914893617021274
2	0.020942408376963352
3	0.04519774011299435
4	0.019138755980861243
5	0.021621621621621623
6	0.0
7	0.0111731843575419
8	0.046632124352331605
9	0.010256410256410256
10	0.043243243243243246
11	0.012422360248447204
12	0.041884816753926704
13	0.005649717514124294
14	0.028409090909090908
15	0.012195121951219513
16	0.031578947368421054
17	0.016483516483516484
18	0.02631578947368421
19	0.02976190476190476
20	0.04864864864864865
21	0.04878048780487805
22	0.020942408376963352
23	0.03164556962025317
24	0.031746031746031744
25	0.043209876543209874
