# table produced by DamageProfiler
# using mapped file PcA009.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA009.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.05154639175257732
2	0.0
3	0.022058823529411766
4	0.008695652173913044
5	0.00980392156862745
6	0.0
7	0.01694915254237288
8	0.010101010101010102
9	0.010752688172043012
10	0.0
11	0.02857142857142857
12	0.031914893617021274
13	0.02
14	0.01
15	0.027522935779816515
16	0.020833333333333332
17	0.0196078431372549
18	0.011363636363636364
19	0.009615384615384616
20	0.022988505747126436
21	0.0
22	0.022727272727272728
23	0.011494252873563218
24	0.021052631578947368
25	0.011627906976744186
