# table produced by DamageProfiler
# using mapped file ScA046.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA046.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03125
2	0.017543859649122806
3	0.0
4	0.013513513513513514
5	0.03508771929824561
6	0.0
7	0.0
8	0.021739130434782608
9	0.05084745762711865
10	0.0
11	0.020833333333333332
12	0.02127659574468085
13	0.045454545454545456
14	0.02040816326530612
15	0.03333333333333333
16	0.02
17	0.0
18	0.02127659574468085
19	0.04
20	0.022727272727272728
21	0.05263157894736842
22	0.0
23	0.057692307692307696
24	0.03225806451612903
25	0.02127659574468085
