# table produced by DamageProfiler
# using mapped file RmA038.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA038.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.014211346278071208
2	0.009590510442299199
3	0.006068232662192394
4	0.0036440770151202
5	0.0030846659631463594
6	0.0026682013184053575
7	0.0019118482922544308
8	0.0019283956255867652
9	0.0018515230679483604
10	0.0016659935379644587
11	0.0018107163806074826
12	0.0019278575414743036
13	0.0019211065573770491
14	0.0016329029953564321
15	0.0019549597582958845
16	0.0015272616199154916
17	0.0013292093760384448
18	0.0015966748612413514
19	0.0017767399360373623
20	0.0020364550597108738
21	0.001726414136285163
22	0.0020478689363880712
23	0.0023084025854108957
24	0.001544147428108546
25	0.0014944654119911853
