# table produced by DamageProfiler
# using mapped file PaA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA025.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0273972602739726
2	0.01932367149758454
3	0.009708737864077669
4	0.030303030303030304
5	0.027149321266968326
6	0.015384615384615385
7	0.028985507246376812
8	0.029850746268656716
9	0.015625
10	0.0391304347826087
11	0.025
12	0.03508771929824561
13	0.0330188679245283
14	0.0273972602739726
15	0.004975124378109453
16	0.03211009174311927
17	0.024271844660194174
18	0.0
19	0.005076142131979695
20	0.009478672985781991
21	0.009259259259259259
22	0.021164021164021163
23	0.031578947368421054
24	0.03418803418803419
25	0.02040816326530612
