# table produced by DamageProfiler
# using mapped file ScA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA004.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.030225483486971873
2	0.013199723360868623
3	0.008095199779300198
4	0.0059764224055029475
5	0.005474736193705493
6	0.004767614398537248
7	0.00466855823767676
8	0.004485825538457117
9	0.004344878323211633
10	0.0044376114770947675
11	0.0043942462837721855
12	0.0042986722005895
13	0.004404041557255395
14	0.004295923594952504
15	0.004258955955535357
16	0.00437209063086696
17	0.004021993395101367
18	0.004285885721143131
19	0.004526626200502576
20	0.004329178086904666
21	0.004193405462575214
22	0.0040855646250311795
23	0.004212660379742474
24	0.004283011772541072
25	0.004199194627788214
