# table produced by DamageProfiler
# using mapped file ToA002.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA002.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0380952380952381
2	0.004347826086956522
3	0.0045871559633027525
4	0.0
5	0.017857142857142856
6	0.01818181818181818
7	0.02145922746781116
8	0.02
9	0.010471204188481676
10	0.017391304347826087
11	0.009174311926605505
12	0.0
13	0.020618556701030927
14	0.010101010101010102
15	0.0125
16	0.02403846153846154
17	0.014925373134328358
18	0.005291005291005291
19	0.00881057268722467
20	0.008695652173913044
21	0.024271844660194174
22	0.012875536480686695
23	0.005
24	0.008849557522123894
25	0.014563106796116505
