# table produced by DamageProfiler
# using mapped file ToA030.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA030.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.07545582047685835
2	0.008539560822586266
3	0.0058030112923462985
4	0.004959422903516681
5	0.004464285714285714
6	0.002771362586605081
7	0.005094730138512976
8	0.004315352697095436
9	0.004411764705882353
10	0.004585653455617425
11	0.004287756074321105
12	0.00549618320610687
13	0.003789074834227976
14	0.005422153369481022
15	0.005019607843137255
16	0.004752098843655948
17	0.004121750158528852
18	0.003603321322262259
19	0.0033050047214353163
20	0.0026670850329463445
21	0.003474964460590744
22	0.004049238743116294
23	0.00397456279809221
24	0.0030924479166666665
25	0.003936387970398363
