# table produced by DamageProfiler
# using mapped file ScA040.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA040.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.018036072144288578
2	0.00909090909090909
3	0.00916030534351145
4	0.007183908045977011
5	0.0074850299401197605
6	0.006954102920723227
7	0.002797202797202797
8	0.0012903225806451613
9	0.009485094850948509
10	0.007978723404255319
11	0.009308510638297872
12	0.008075370121130552
13	0.008097165991902834
14	0.006666666666666667
15	0.0037267080745341614
16	0.00258732212160414
17	0.004092769440654843
18	0.009358288770053475
19	0.010484927916120577
20	0.006501950585175552
21	0.005069708491761723
22	0.006702412868632708
23	0.007263922518159807
24	0.008108108108108109
25	0.003896103896103896
