# table produced by DamageProfiler
# using mapped file ScA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.01152396010702992
2	0.00871489044211748
3	0.005578845385629078
4	0.005259277234376167
5	0.005340460165764152
6	0.004900347243149018
7	0.005047696867430268
8	0.00504448994054884
9	0.004777438289372045
10	0.004511270789521638
11	0.004249773896468895
12	0.004339191402795831
13	0.004308982233959254
14	0.0039930961853498715
15	0.004069778736134584
16	0.003982958003651857
17	0.003950653546776326
18	0.004034818628552448
19	0.0039006095610966286
20	0.003945814048066309
21	0.003927737399925232
22	0.0038023549445127085
23	0.0036888936223773514
24	0.003972801957026322
25	0.0038065942516581756
