# table produced by DamageProfiler
# using mapped file ScA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA005.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03606803454581972
2	0.02258518561961175
3	0.013757777301008368
4	0.011125922349458923
5	0.010717791641409942
6	0.01017566870215877
7	0.009555805677774367
8	0.010050134755267047
9	0.009625288787760637
10	0.009652772434854143
11	0.00911630298851112
12	0.009086948046736152
13	0.009186252578367856
14	0.008881415479203503
15	0.008498979075408806
16	0.008544838767373832
17	0.008209213716660894
18	0.008147702187437288
19	0.008385961876748277
20	0.008375238425524536
21	0.007729074978339081
22	0.007846938540007847
23	0.008231712600585752
24	0.008119479796926073
25	0.008269924728478604
