# table produced by DamageProfiler
# using mapped file RmA033.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA033.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.05555555555555555
2	0.03558718861209965
3	0.014534883720930232
4	0.008620689655172414
5	0.01634877384196185
6	0.022151898734177215
7	0.020348837209302327
8	0.019801980198019802
9	0.018808777429467086
10	0.021671826625386997
11	0.009868421052631578
12	0.03418803418803419
13	0.020771513353115726
14	0.021212121212121213
15	0.028481012658227847
16	0.011904761904761904
17	0.021341463414634148
18	0.006269592476489028
19	0.008902077151335312
20	0.0121580547112462
21	0.013377926421404682
22	0.011976047904191617
23	0.014970059880239521
24	0.020895522388059702
25	0.03333333333333333
