# table produced by DamageProfiler
# using mapped file RmA052.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA052.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.03214285714285714
2	0.014577259475218658
3	0.011312217194570135
4	0.0021008403361344537
5	0.008988764044943821
6	0.004246284501061571
7	0.002127659574468085
8	0.002136752136752137
9	0.013363028953229399
10	0.00199203187250996
11	0.014
12	0.0021551724137931034
13	0.004123711340206186
14	0.0041841004184100415
15	0.002070393374741201
16	0.006802721088435374
17	0.008888888888888889
18	0.009823182711198428
19	0.0021598272138228943
20	0.002207505518763797
21	0.006122448979591836
22	0.0
23	0.0041841004184100415
24	0.005758157389635317
25	0.004149377593360996
