# table produced by DamageProfiler
# using mapped file RmA052.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA052.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.08863198458574181
2	0.008583690987124463
3	0.010889292196007259
4	0.005338078291814947
5	0.007462686567164179
6	0.009727626459143969
7	0.001968503937007874
8	0.008281573498964804
9	0.006396588486140725
10	0.00202020202020202
11	0.0
12	0.011450381679389313
13	0.0018796992481203006
14	0.011131725417439703
15	0.003703703703703704
16	0.009689922480620155
17	0.0074211502782931356
18	0.00597609561752988
19	0.0019230769230769232
20	0.009596928982725527
21	0.002044989775051125
22	0.003883495145631068
23	0.001949317738791423
24	0.01338432122370937
25	0.002044989775051125
