# table produced by DamageProfiler
# using mapped file RmA030.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA030.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.021526602744876857
2	0.01586483980632533
3	0.010331150262890876
4	0.00513328530259366
5	0.004991977179532894
6	0.0050393422332242945
7	0.004110339788089149
8	0.004250316512931814
9	0.0038258334851521223
10	0.0030578289414515693
11	0.00284267566847295
12	0.002999558888398765
13	0.0034525495750708213
14	0.0025015634771732333
15	0.002554165932710939
16	0.002104893878266971
17	0.0029932212342635794
18	0.002737306843267108
19	0.002650879208270743
20	0.002606038820992092
21	0.0028591851322373124
22	0.0031757553761001724
23	0.003365214311016649
24	0.0032260955282731427
25	0.002615204256470376
