# table produced by DamageProfiler
# using mapped file RmA030.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA030.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.015028901734104046
2	0.009683882457702582
3	0.005025125628140704
4	0.005164498852333588
5	0.0034007179293406384
6	0.0024704913532802636
7	0.001566387174053257
8	0.0014586562129638072
9	0.0019768173241081857
10	0.0019927536231884057
11	0.001994198694706309
12	0.0018995929443690637
13	0.0022526581366011894
14	0.001272264631043257
15	0.002061301308478222
16	0.0022297538351765964
17	0.0017135642135642135
18	0.0017812611328820805
19	0.0016233766233766235
20	0.0016257225433526012
21	0.0021764759227351047
22	0.00145812448737811
23	0.0017171260732037957
24	0.001783166904422254
25	0.0017175917555595733
