# table produced by DamageProfiler
# using mapped file PcA012.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA012.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.06240713224368499
2	0.022887323943661973
3	0.021702838063439065
4	0.028523489932885907
5	0.03317535545023697
6	0.022071307300509338
7	0.018333333333333333
8	0.015306122448979591
9	0.031413612565445025
10	0.018148820326678767
11	0.016778523489932886
12	0.016286644951140065
13	0.022770398481973434
14	0.019704433497536946
15	0.013245033112582781
16	0.021702838063439065
17	0.02821869488536155
18	0.010752688172043012
19	0.0189873417721519
20	0.02276707530647986
21	0.01692047377326565
22	0.011475409836065573
23	0.021996615905245348
24	0.020689655172413793
25	0.012389380530973451
