# table produced by DamageProfiler
# using mapped file ScA012.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA012.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.049572317262830484
2	0.015599343185550082
3	0.007670720299345182
4	0.0079073188672306
5	0.006480648064806481
6	0.005470459518599562
7	0.004858904877592973
8	0.0041992746707386905
9	0.004686914135733034
10	0.004116766467065869
11	0.003306999816277788
12	0.003677822728944465
13	0.005120702267739576
14	0.004174573055028463
15	0.0038356164383561643
16	0.0030559050871831746
17	0.003329633740288568
18	0.0035815268614514608
19	0.005063765941485371
20	0.0037105751391465678
21	0.005916065816232206
22	0.004263997033741194
23	0.003954057616268123
24	0.005063765941485371
25	0.005470665912092058
