# table produced by DamageProfiler
# using mapped file ScA012.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA012.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	3pG>A
1	0.015037593984962405
2	0.009223674096848577
3	0.006128007262823422
4	0.00688616311598881
5	0.0029517183217372973
6	0.005107252298263534
7	0.005203121873123874
8	0.003988831272437176
9	0.004728132387706856
10	0.0039455513908068654
11	0.0041265474552957355
12	0.004845548152634767
13	0.003257992262268377
14	0.004994007191370355
15	0.004179936305732484
16	0.004762849771780115
17	0.002566633761105627
18	0.004147738494963461
19	0.003278056305437717
20	0.0033490937746256896
21	0.0039261876717707105
22	0.003656307129798903
23	0.004323899371069182
24	0.003993610223642172
25	0.0035608308605341245
