# table produced by DamageProfiler
# using mapped file PcA005.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA005.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0034602076124567475
2	0.0034602076124567475
3	0.02112676056338028
4	0.00974025974025974
5	0.0326530612244898
6	0.023166023166023165
7	0.007220216606498195
8	0.014035087719298246
9	0.014084507042253521
10	0.003875968992248062
11	0.018796992481203006
12	0.007407407407407408
13	0.02877697841726619
14	0.017985611510791366
15	0.011811023622047244
16	0.011363636363636364
17	0.014336917562724014
18	0.011194029850746268
19	0.0037174721189591076
20	0.011811023622047244
21	0.0071174377224199285
22	0.00784313725490196
23	0.023076923076923078
24	0.011278195488721804
25	0.01090909090909091
