# table produced by DamageProfiler
# using mapped file PcA019.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PcA019.ReedbuckBh_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.02912621359223301
2	0.02857142857142857
3	0.025380710659898477
4	0.02631578947368421
5	0.014423076923076924
6	0.011299435028248588
7	0.015228426395939087
8	0.029556650246305417
9	0.019230769230769232
10	0.016304347826086956
11	0.037037037037037035
12	0.011494252873563218
13	0.0273224043715847
14	0.041025641025641026
15	0.041176470588235294
16	0.022222222222222223
17	0.015706806282722512
18	0.010638297872340425
19	0.02617801047120419
20	0.010526315789473684
21	0.021739130434782608
22	0.0
23	0.023255813953488372
24	0.020942408376963352
25	0.015306122448979591
