# table produced by DamageProfiler
# using mapped file PaA027.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA027.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.02
2	0.04390243902439024
3	0.024875621890547265
4	0.004761904761904762
5	0.00980392156862745
6	0.0425531914893617
7	0.013452914798206279
8	0.02617801047120419
9	0.02654867256637168
10	0.02040816326530612
11	0.019704433497536946
12	0.020512820512820513
13	0.020512820512820513
14	0.019138755980861243
15	0.027149321266968326
16	0.03553299492385787
17	0.031914893617021274
18	0.01818181818181818
19	0.04225352112676056
20	0.02843601895734597
21	0.024096385542168676
22	0.016304347826086956
23	0.017857142857142856
24	0.010416666666666666
25	0.038834951456310676
