# table produced by DamageProfiler
# using mapped file RmA034.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA034.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.0391304347826087
2	0.016538688718251624
3	0.010828370330265295
4	0.008064516129032258
5	0.006085192697768763
6	0.003084832904884319
7	0.003105590062111801
8	0.0052659294365455505
9	0.004219409282700422
10	0.0050916496945010185
11	0.0035175879396984926
12	0.0030303030303030303
13	0.0019704433497536944
14	0.0034860557768924302
15	0.0031120331950207467
16	0.0020376974019358125
17	0.004052684903748734
18	0.0
19	0.004028197381671702
20	0.002485089463220676
21	0.002513826043237808
22	0.0052603892688058915
23	0.0005205622071837585
24	0.001487357461576599
25	0.003626943005181347
