# table produced by DamageProfiler
# using mapped file RmA002.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: RmA002.GrysbokCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.13447432762836187
2	0.022908712252690037
3	0.01291729575574568
4	0.010092145677928916
5	0.007089056269384138
6	0.007144820005496016
7	0.004080522306855278
8	0.00487736900780379
9	0.003482379161443098
10	0.004077749082506457
11	0.0034129692832764505
12	0.0040644899065167325
13	0.0036456926816095057
14	0.004169468728984532
15	0.0036251342642320086
16	0.0030609528879425073
17	0.0034689793195463643
18	0.002429477662302605
19	0.0038738979428266096
20	0.0025493090030860054
21	0.0036130068245684463
22	0.0028089887640449437
23	0.0032872209286399123
24	0.004062288422477996
25	0.0031390746553841956
