# table produced by DamageProfiler
# using mapped file ToA035.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ToA035.ElandCommon_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.024
2	0.037383177570093455
3	0.03875968992248062
4	0.0
5	0.022222222222222223
6	0.04040404040404041
7	0.01020408163265306
8	0.01
9	0.0
10	0.04081632653061224
11	0.05154639175257732
12	0.0
13	0.0297029702970297
14	0.044444444444444446
15	0.00980392156862745
16	0.018018018018018018
17	0.019801980198019802
18	0.03773584905660377
19	0.0
20	0.027522935779816515
21	0.009009009009009009
22	0.0
23	0.0
24	0.027522935779816515
25	0.02857142857142857
