# table produced by DamageProfiler
# using mapped file ScA033.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: ScA033.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.03960896679588741
2	0.016214177978883863
3	0.010003334444814937
4	0.0063608972212922665
5	0.0072643222717516925
6	0.00834697217675941
7	0.00579950289975145
8	0.005593945376768674
9	0.007647547797173733
10	0.005783212161269002
11	0.005291880271208864
12	0.004366812227074236
13	0.003663003663003663
14	0.006433971368827409
15	0.0038131553860819827
16	0.004532211071544189
17	0.005491842997900178
18	0.004650390300614516
19	0.004920452681646712
20	0.004333333333333333
21	0.006099518459069021
22	0.005206638464041653
23	0.00517631834357813
24	0.003760013078306359
25	0.004077638231936063
