# table produced by DamageProfiler
# using mapped file PaA019.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
# Sample ID: PaA019.BuffaloCape_Human_nc.Target.rmdup.noMicro.bam
pos	5pC>T
1	0.18600682593856654
2	0.0137524557956778
3	0.0033112582781456954
4	0.02023608768971332
5	0.013008130081300813
6	0.012089810017271158
7	0.012727272727272728
8	0.007326007326007326
9	0.00676818950930626
10	0.010309278350515464
11	0.007042253521126761
12	0.010507880910683012
13	0.00686106346483705
14	0.009124087591240875
15	0.005042016806722689
16	0.01818181818181818
17	0.007259528130671506
18	0.010526315789473684
19	0.01232394366197183
20	0.008880994671403197
21	0.013605442176870748
22	0.012110726643598616
23	0.006993006993006993
24	0.0034071550255536627
25	0.010380622837370242
